,src,dst,weight
91094,Cha-Cha,K-pop,0.00021105951878429716
91095,K-pop,Cha-Cha,0.00037778617302606723
91096,Cha-Cha,RnB/Swing,0.001055297593921486
91097,RnB/Swing,Cha-Cha,0.0007246376811594203
91098,City_Pop,Country,0.0006561679790026247
91099,Country,City_Pop,3.4252440486384655e-05
91100,Bayou_Funk,Boogie_Woogie,0.005221932114882507
91101,Boogie_Woogie,Bayou_Funk,0.0022172949002217295
91102,Electroclash,Witch_House,0.01098901098901099
91103,Witch_House,Electroclash,0.00498220640569395
91104,Basque_Music,Country_Rock,0.0037735849056603774
91105,Country_Rock,Basque_Music,7.478312892611427e-05
91106,House,Opera,9.767246515534805e-06
91107,Opera,House,6.91323885240235e-05
91108,Opera,Progressive_Trance,0.000138264777048047
91109,Progressive_Trance,Opera,0.00011782726522917403
91110,Ethereal,Schlager,0.00033875338753387534
91111,Schlager,Ethereal,2.5176233635448137e-05
91112,Schlager,Shoegaze,2.5176233635448137e-05
91113,Shoegaze,Schlager,0.00011890606420927467
91114,Cool_Jazz,Electro_Swing,0.00019080328181644724
91115,Electro_Swing,Cool_Jazz,0.005376344086021506
91116,RnB/Swing,Zhongguo_Feng,0.0004347826086956522
91117,Zhongguo_Feng,RnB/Swing,0.11538461538461539
91118,Eurobeat,Makina,0.0008741258741258741
91119,Makina,Eurobeat,0.001288659793814433
91120,Euro-Disco,Swing,0.0008413967185527977
91121,Swing,Euro-Disco,0.00010675776662752215
91122,Eurobeat,Swing,0.0013111888111888112
91123,Swing,Eurobeat,0.00016013664994128323
91124,Funaná,Punk,0.022388059701492536
91125,Punk,Funaná,3.285546879278056e-05
91126,Jangle_Pop,Lounge,0.011947431302270013
91127,Lounge,Jangle_Pop,0.004655493482309125
91128,AOR,Neofolk,0.00040306328093510683
91129,Neofolk,AOR,0.0006238303181534623
91130,Boogie,Indie_Pop,0.0012165450121654502
91131,Indie_Pop,Boogie,0.00032559149120902974
91132,Boogie,Neofolk,0.00020275750202757503
91133,Neofolk,Boogie,0.00031191515907673113
91134,Occult,Story,0.0125
91135,Story,Occult,0.00013469827586206896
91136,Neo-Classical,Occult,0.0002457606291472106
91137,Occult,Neo-Classical,0.0125
91138,Laïkó,Romantic,0.00027570995312930797
91139,Romantic,Laïkó,4.786635713089055e-05
91140,Break-In,Interview,0.012195121951219513
91141,Interview,Break-In,0.00046274872744099955
91142,Anison,Samba,0.0009510223490252021
91143,Samba,Anison,0.00030184123151222455
91144,Avant-garde_Jazz,Gamelan,0.0007390983000739098
91145,Gamelan,Avant-garde_Jazz,0.009615384615384616
91146,Gamelan,Jazz-Rock,0.00641025641025641
91147,Jazz-Rock,Gamelan,0.0002801512816921137
91148,Gamelan,Post-Punk,0.00641025641025641
91149,Post-Punk,Gamelan,0.00013860974426502183
91150,Doo_Wop,Memphis_Blues,0.00011690437222352116
91151,Memphis_Blues,Doo_Wop,0.00398406374501992
91152,Chanson,Roots_Reggae,2.0489703923778303e-05
91153,Roots_Reggae,Chanson,9.092562284051645e-05
91154,Hard_Beat,Hardstyle,0.02702702702702703
91155,Hardstyle,Hard_Beat,0.0005686125852918878
91156,Blues_Rock,K-pop,4.99151442547669e-05
91157,K-pop,Blues_Rock,0.00037778617302606723
91158,Bubblegum,Klezmer,0.0007183908045977011
91159,Klezmer,Bubblegum,0.0013986013986013986
91160,K-pop,Klezmer,0.00037778617302606723
91161,Klezmer,K-pop,0.0013986013986013986
91162,Klezmer,Synth-pop,0.002797202797202797
91163,Synth-pop,Klezmer,3.07399096246657e-05
91164,Lounge,Nordic,0.0004655493482309125
91165,Nordic,Lounge,0.0005268703898840885
91166,Post-Punk,Samba,6.930487213251092e-05
91167,Samba,Post-Punk,0.00015092061575611228
91168,Depressive_Black_Metal,Dungeon_Synth,0.01682905225863596
91169,Dungeon_Synth,Depressive_Black_Metal,0.0045045045045045045
91170,Celtic,Ghazal,0.00031357792411414236
91171,Ghazal,Celtic,0.005479452054794521
91172,Bossanova,Reggaeton,0.0006795786612300374
91173,Reggaeton,Bossanova,0.0014084507042253522
91174,Dancehall,Merengue,0.00038182512409316535
91175,Merengue,Dancehall,0.00105977108944468
91176,Baroque,Poetry,0.0001950553469546984
91177,Poetry,Baroque,0.00109080992637033
91178,Free_Improvisation,Neo_Soul,0.0002789400278940028
91179,Neo_Soul,Free_Improvisation,0.0007552870090634441
91180,Eurodance,Political,0.0001608234158893535
91181,Political,Eurodance,0.0006134969325153375
91182,Banda,Bolero,0.021052631578947368
91183,Bolero,Banda,0.000426121231490359
91184,Banda,Cumbia,0.11052631578947368
91185,Cumbia,Banda,0.0026714158504007124
91186,Darkwave,Noisecore,0.0007381163271331562
91187,Noisecore,Darkwave,0.004299226139294927
91188,Dungeon_Synth,Noisecore,0.0011853959222380276
91189,Noisecore,Dungeon_Synth,0.004299226139294927
91190,Grindcore,Instrumental,0.00019646365422396856
91191,Instrumental,Grindcore,0.00016005121638924455
91192,Instrumental,Post-Hardcore,0.00016005121638924455
91193,Post-Hardcore,Instrumental,0.0004544421722335833
91194,Klezmer,Schlager,0.002797202797202797
91195,Schlager,Klezmer,5.0352467270896274e-05
91196,Bakersfield_Sound,Spoken_Word,0.0018248175182481751
91197,Spoken_Word,Bakersfield_Sound,0.0001210946960523129
91198,Education,Polka,0.000544069640914037
91199,Polka,Education,0.00015867978419549348
91200,Opera,Power_Metal,6.91323885240235e-05
91201,Power_Metal,Opera,0.00023719165085388995
91202,Ranchera,Religious,0.0008377548170901983
91203,Religious,Ranchera,0.0002674750356633381
91204,Psychedelic_Rock,Public_Broadcast,5.300259712725924e-05
91205,Public_Broadcast,Psychedelic_Rock,0.0039603960396039604
91206,Art_Song,Oratorio,0.003048780487804878
91207,Oratorio,Art_Song,0.0008865248226950354
91208,Oratorio,Theme_With_Variations,0.0017730496453900709
91209,Theme_With_Variations,Oratorio,0.0034965034965034965
91210,Gospel,Surf,0.00020672902992402707
91211,Surf,Gospel,0.0005699629524080935
91212,Honky_Tonk,Skiffle,0.0009727626459143969
91213,Skiffle,Honky_Tonk,0.005128205128205128
91214,Honky_Tonk,Surf,0.0009727626459143969
91215,Surf,Honky_Tonk,0.00028498147620404675
91216,Dream_Pop,Kayōkyoku,0.00041288191577208916
91217,Kayōkyoku,Dream_Pop,0.00014017381553125876
91218,Choral,Kayōkyoku,0.00013095861707700367
91219,Kayōkyoku,Choral,0.00014017381553125876
91220,African,Occitan,8.367500627562547e-05
91221,Occitan,African,0.0038910505836575876
91222,Mbalax,Occitan,0.006756756756756757
91223,Occitan,Mbalax,0.0038910505836575876
91224,Bassline,Illbient,0.0018050541516245488
91225,Illbient,Bassline,0.0011904761904761906
91226,Celtic,Oratorio,0.00015678896205707118
91227,Oratorio,Celtic,0.0008865248226950354
91228,Medieval,Oratorio,0.000887705281846427
91229,Oratorio,Medieval,0.0017730496453900709
91230,Abstract,Renaissance,0.00018258170531312764
91231,Renaissance,Abstract,0.000980872976949485
91232,Art_Rock,Renaissance,9.66183574879227e-05
91233,Renaissance,Art_Rock,0.0002452182442373713
91234,Etude,Ragtime,0.004807692307692308
91235,Ragtime,Etude,0.0003952569169960474
91236,Piano,Tango,0.0011685655857434998
91237,Tango,Piano,0.0006199628022318661
91238,Ragtime,Serenade,0.0003952569169960474
91239,Serenade,Ragtime,0.0028011204481792717
91240,Ragtime,Sonata,0.0007905138339920949
91241,Sonata,Ragtime,0.0009280742459396752
91242,Serenade,Tango,0.0056022408963585435
91243,Tango,Serenade,0.00030998140111593303
91244,Sonata,Tango,0.0004640371229698376
91245,Tango,Sonata,0.00015499070055796651
91246,Fusion,Polka,0.0002666192676857448
91247,Polka,Fusion,0.0004760393525864805
91248,Gnawa,Hip_Hop,0.018867924528301886
91249,Hip_Hop,Gnawa,0.00012362467548522686
91250,Delta_Blues,Post-Punk,0.0007930214115781126
91251,Post-Punk,Delta_Blues,6.930487213251092e-05
91252,Soundtrack,Zarzuela,2.907906598040071e-05
91253,Zarzuela,Soundtrack,0.0029850746268656717
91254,Hard_House,Marches,0.00012391573729863693
91255,Marches,Hard_House,0.0002633658151171978
91256,Free_Funk,Rocksteady,0.002320185614849188
91257,Rocksteady,Free_Funk,0.0003093102381688834
91258,Abstract,Overtone_Singing,9.129085265656382e-05
91259,Overtone_Singing,Abstract,0.011235955056179775
91260,Cumbia,Europop,0.0005088411143620405
91261,Europop,Cumbia,0.00018216595318335004
91262,Europop,Tejano,9.108297659167502e-05
91263,Tejano,Europop,0.0018832391713747645
91264,IDM,Vocaloid,0.00013009822415924023
91265,Vocaloid,IDM,0.021052631578947368
91266,Dub,Neo_Trance,0.0001621796951021732
91267,Neo_Trance,Dub,0.011111111111111112
91268,Dub_Techno,Neo_Trance,0.0003852080123266564
91269,Neo_Trance,Dub_Techno,0.007407407407407408
91270,Halftime,Modern_Classical,0.002932551319648094
91271,Modern_Classical,Halftime,0.0002459117176933481
91272,Chanson,Louisiana_Blues,4.0979407847556605e-05
91273,Louisiana_Blues,Chanson,0.002628120893561104
91274,Nordic,Nursery_Rhymes,0.0015806111696522655
91275,Nursery_Rhymes,Nordic,0.0012305168170631665
91276,Min'yō,Novelty,0.002331002331002331
91277,Novelty,Min'yō,0.00015255530129672007
91278,Min'yō,Parody,0.002331002331002331
91279,Parody,Min'yō,0.00019782393669634025
91280,Electro_House,Jazzy_Hip-Hop,0.0007695267410542517
91281,Jazzy_Hip-Hop,Electro_House,0.0015120967741935483
91282,Halftime,Jazzy_Hip-Hop,0.004398826979472141
91283,Jazzy_Hip-Hop,Halftime,0.0007560483870967742
91284,Glitch_Hop,Modern_Classical,0.014814814814814815
91285,Modern_Classical,Glitch_Hop,0.0004918234353866962
91286,Alternative_Rock,Bachata,1.4917135313334427e-05
91287,Bachata,Alternative_Rock,0.0020920502092050207
91288,Bachata,Indie_Rock,0.0020920502092050207
91289,Indie_Rock,Bachata,1.5005552054260076e-05
91290,Kayōkyoku,Polka,0.0002803476310625175
91291,Polka,Kayōkyoku,0.00031735956839098697
91292,Chillwave,Halftime,0.0012875536480686696
91293,Halftime,Chillwave,0.004398826979472141
91294,Chillwave,Tech_Trance,0.00042918454935622315
91295,Tech_Trance,Chillwave,0.00034458993797381116
91296,Glitch_Hop,Tech_Trance,0.003703703703703704
91297,Tech_Trance,Glitch_Hop,0.00034458993797381116
91298,Halftime,Progressive_House,0.001466275659824047
91299,Progressive_House,Halftime,4.3107164410725064e-05
91300,Halftime,Tech_Trance,0.002932551319648094
91301,Tech_Trance,Halftime,0.0006891798759476223
91302,Modern_Classical,Tech_Trance,0.00012295585884667404
91303,Tech_Trance,Modern_Classical,0.00034458993797381116
91304,Cantopop,Latin,0.0007836990595611285
91305,Latin,Cantopop,0.0002189621195533173
91306,Acid,Ethereal,0.0001375421222749467
91307,Ethereal,Acid,0.0006775067750677507
91308,Bassline,Jazzy_Hip-Hop,0.0036101083032490976
91309,Jazzy_Hip-Hop,Bassline,0.0005040322580645161
91310,Bassline,Psy-Trance,0.007220216606498195
91311,Psy-Trance,Bassline,0.00044242893485233934
91312,Halftime,Psy-Trance,0.005865102639296188
91313,Psy-Trance,Halftime,0.00044242893485233934
91314,Jazzy_Hip-Hop,Psy-Trance,0.00025201612903225806
91315,Psy-Trance,Jazzy_Hip-Hop,0.00011060723371308483
91316,Atmospheric_Black_Metal,Lo-Fi,0.012456208641494744
91317,Lo-Fi,Atmospheric_Black_Metal,0.0031128404669260703
91318,Abstract,Bubbling,4.564542632828191e-05
91319,Bubbling,Abstract,0.045454545454545456
91320,Abstract,Cumbia,9.129085265656382e-05
91321,Cumbia,Abstract,0.00025442055718102023
91322,Bubbling,Cumbia,0.045454545454545456
91323,Cumbia,Bubbling,0.00012721027859051011
91324,Ballad,Black_Metal,7.267441860465116e-05
91325,Black_Metal,Ballad,0.00010481905610439979
91326,Black_Metal,Soft_Rock,7.861429207829984e-05
91327,Soft_Rock,Black_Metal,0.00016471750947125678
91328,French_House,Garage_House,0.03111111111111111
91329,Garage_House,French_House,0.0009426339886883921
91330,Grime,Rhythm_&_Blues,0.0004286326618088298
91331,Rhythm_&_Blues,Grime,3.442222298716051e-05
91332,Cha-Cha,Soca,0.00042211903756859433
91333,Soca,Cha-Cha,0.0010893246187363835
91334,Easy_Listening,Soca,9.16898438216327e-05
91335,Soca,Easy_Listening,0.0016339869281045752
91336,Hardcore_Hip-Hop,Roots_Reggae,0.00037397157816005983
91337,Roots_Reggae,Hardcore_Hip-Hop,0.0001818512456810329
91338,Anison,Progressive_Metal,0.00047551117451260106
91339,Progressive_Metal,Anison,0.00018031013342949875
91340,Min'yō,Poetry,0.004662004662004662
91341,Poetry,Min'yō,0.000545404963185165
91342,Celtic,Thrash,0.00031357792411414236
91343,Thrash,Celtic,0.00011856770215793219
91344,Bubblegum,Grunge,0.004310344827586207
91345,Grunge,Bubblegum,0.0014347202295552368
91346,Country_Rock,Psy-Trance,7.478312892611427e-05
91347,Psy-Trance,Country_Rock,0.00011060723371308483
91348,Early,Pop_Rock,0.0056657223796034
91349,Pop_Rock,Early,1.9319751547995094e-05
91350,Harsh_Noise_Wall,Rhythmic_Noise,0.011004784688995215
91351,Rhythmic_Noise,Harsh_Noise_Wall,0.011015325670498084
91352,Cloud_Rap,Hardcore,0.004722550177095631
91353,Hardcore,Cloud_Rap,5.710125480007423e-05
91354,Cloud_Rap,Jungle,0.0011806375442739079
91355,Jungle,Cloud_Rap,0.00011188185276348176
91356,Disco_Polo,Vocal,0.005366726296958855
91357,Vocal,Disco_Polo,3.114650276684766e-05
91358,Cretan,Spoken_Word,0.002506265664160401
91359,Spoken_Word,Cretan,0.0001210946960523129
91360,Brega,Pop_Rock,0.06666666666666667
91361,Pop_Rock,Brega,9.659875773997547e-06
91362,Mandopop,Swingbeat,0.00216025137470542
91363,Swingbeat,Mandopop,0.02119460500963391
91364,Batucada,Theme,0.002136752136752137
91365,Theme,Batucada,9.236168837166343e-05
91366,Indo-Pop,J-pop,0.003616636528028933
91367,J-pop,Indo-Pop,0.00020024028834601522
91368,Berlin-School,Medieval,0.000975371860521824
91369,Medieval,Berlin-School,0.001775410563692854
91370,NDW,Sound_Collage,0.002512562814070352
91371,Sound_Collage,NDW,0.0006882312456985547
91372,Music_Hall,Zemer_Ivri,0.0012158054711246201
91373,Zemer_Ivri,Music_Hall,0.013605442176870748
91374,Dance-pop,Juke,0.0001838404265097895
91375,Juke,Dance-pop,0.0034662045060658577
91376,Canzone_Napoletana,Piano_Blues,0.0008389261744966443
91377,Piano_Blues,Canzone_Napoletana,0.0014104372355430183
91378,Canzone_Napoletana,Ragtime,0.0008389261744966443
91379,Ragtime,Canzone_Napoletana,0.0007905138339920949
91380,IDM,Tribal_House,0.00026019644831848046
91381,Tribal_House,IDM,0.0010976948408342481
91382,Electro_House,Goa_Trance,0.0005130178273695011
91383,Goa_Trance,Electro_House,0.0012924071082390954
91384,Electro_House,Power_Electronics,0.00025650891368475054
91385,Power_Electronics,Electro_House,0.0004995004995004995
91386,Hard_House,Power_Electronics,0.0003717472118959108
91387,Power_Electronics,Hard_House,0.0007492507492507493
91388,Afro-Cuban,Aguinaldo,0.0007964954201513341
91389,Aguinaldo,Afro-Cuban,0.017543859649122806
91390,Bop,Military,0.00012970168612191958
91391,Military,Bop,0.0005035246727089627
91392,Guarania,Samba,0.05128205128205128
91393,Samba,Guarania,0.0012073649260488982
91394,Hillbilly,Schlager,0.006376195536663124
91395,Schlager,Hillbilly,0.00015105740181268882
91396,Hindustani,Pop_Rap,0.00041841004184100416
91397,Pop_Rap,Hindustani,0.00018646280067126608
91398,Afro-Cuban,Cajun,0.00039824771007566706
91399,Cajun,Afro-Cuban,0.000946969696969697
91400,Afro-Cuban,Sámi_Music,0.00039824771007566706
91401,Sámi_Music,Afro-Cuban,0.012658227848101266
91402,Cajun,Sámi_Music,0.000946969696969697
91403,Sámi_Music,Cajun,0.012658227848101266
91404,Celtic,Sámi_Music,0.00031357792411414236
91405,Sámi_Music,Celtic,0.02531645569620253
91406,Instrumental,Reggaeton,0.00048015364916773366
91407,Reggaeton,Instrumental,0.004225352112676056
91408,Arena_Rock,Pachanga,0.0009331259720062209
91409,Pachanga,Arena_Rock,0.00340522133938706
91410,Pachanga,Parody,0.009080590238365494
91411,Parody,Pachanga,0.001582591493570722
91412,Hyper_Techno,Tribal,0.012345679012345678
91413,Tribal,Hyper_Techno,0.00013116474291710389
91414,Baião,Bossa_Nova,0.011661807580174927
91415,Bossa_Nova,Baião,0.0009675858732462506
91416,Bolero,Zouk,0.00031959092361776926
91417,Zouk,Bolero,0.001664816870144284
91418,Cha-Cha,Mandopop,0.003588011819333052
91419,Mandopop,Cha-Cha,0.0033385703063629223
91420,Alternative_Rock,Deep_Techno,2.9834270626668854e-05
91421,Deep_Techno,Alternative_Rock,0.0009847365829640572
91422,Alternative_Rock,Noisecore,0.00014917135313334426
91423,Noisecore,Alternative_Rock,0.008598452278589854
91424,Deep_Techno,Free_Improvisation,0.0004923682914820286
91425,Free_Improvisation,Deep_Techno,0.0001394700139470014
91426,Deep_Techno,Hardcore,0.0019694731659281144
91427,Hardcore,Deep_Techno,5.710125480007423e-05
91428,Deep_Techno,Harsh_Noise_Wall,0.0009847365829640572
91429,Harsh_Noise_Wall,Deep_Techno,0.0009569377990430622
91430,Deep_Techno,Indie_Rock,0.0004923682914820286
91431,Indie_Rock,Deep_Techno,1.5005552054260076e-05
91432,Deep_Techno,Interview,0.0004923682914820286
91433,Interview,Deep_Techno,0.00046274872744099955
91434,Deep_Techno,Monolog,0.0004923682914820286
91435,Monolog,Deep_Techno,0.0006784260515603799
91436,Deep_Techno,Noisecore,0.0004923682914820286
91437,Noisecore,Deep_Techno,0.0008598452278589854
91438,Deep_Techno,Sound_Poetry,0.0004923682914820286
91439,Sound_Poetry,Deep_Techno,0.004310344827586207
91440,Free_Improvisation,Hard_Techno,0.0001394700139470014
91441,Hard_Techno,Free_Improvisation,0.0006944444444444445
91442,Hard_Techno,Harsh_Noise_Wall,0.0020833333333333333
91443,Harsh_Noise_Wall,Hard_Techno,0.0014354066985645933
91444,Hard_Techno,Hip_Hop,0.002777777777777778
91445,Hip_Hop,Hard_Techno,0.0004944987019409074
91446,Hard_Techno,Indie_Rock,0.0020833333333333333
91447,Indie_Rock,Hard_Techno,4.501665616278023e-05
91448,Hard_Techno,Interview,0.0006944444444444445
91449,Interview,Hard_Techno,0.00046274872744099955
91450,Hard_Techno,Monolog,0.0006944444444444445
91451,Monolog,Hard_Techno,0.0006784260515603799
91452,Hard_Techno,Noisecore,0.0006944444444444445
91453,Noisecore,Hard_Techno,0.0008598452278589854
91454,Hard_Techno,Sound_Poetry,0.0006944444444444445
91455,Sound_Poetry,Hard_Techno,0.004310344827586207
91456,Hardcore,Sound_Poetry,1.4275313700018557e-05
91457,Sound_Poetry,Hardcore,0.004310344827586207
91458,Harsh_Noise_Wall,Interview,0.0009569377990430622
91459,Interview,Harsh_Noise_Wall,0.0009254974548819991
91460,Harsh_Noise_Wall,Monolog,0.0009569377990430622
91461,Monolog,Harsh_Noise_Wall,0.0013568521031207597
91462,Harsh_Noise_Wall,Noisecore,0.01770334928229665
91463,Noisecore,Harsh_Noise_Wall,0.03181427343078246
91464,Harsh_Noise_Wall,Sound_Poetry,0.0009569377990430622
91465,Sound_Poetry,Harsh_Noise_Wall,0.008620689655172414
91466,Hip_Hop,Monolog,0.0002472493509704537
91467,Monolog,Hip_Hop,0.0013568521031207597
91468,Hip_Hop,Noisecore,0.0004944987019409074
91469,Noisecore,Hip_Hop,0.0034393809114359416
91470,Hip_Hop,Sound_Poetry,0.00012362467548522686
91471,Sound_Poetry,Hip_Hop,0.004310344827586207
91472,IDM,Monolog,6.504911207962011e-05
91473,Monolog,IDM,0.0006784260515603799
91474,IDM,Noisecore,0.00026019644831848046
91475,Noisecore,IDM,0.0034393809114359416
91476,IDM,Sound_Poetry,0.00019514733623886033
91477,Sound_Poetry,IDM,0.01293103448275862
91478,Indie_Rock,Noisecore,9.003331232556046e-05
91479,Noisecore,Indie_Rock,0.005159071367153913
91480,Interview,Noisecore,0.00046274872744099955
91481,Noisecore,Interview,0.0008598452278589854
91482,Monolog,Noisecore,0.0006784260515603799
91483,Noisecore,Monolog,0.0008598452278589854
91484,Noisecore,Rhythmic_Noise,0.0017196904557179708
91485,Rhythmic_Noise,Noisecore,0.0009578544061302681
91486,Noisecore,Sound_Poetry,0.0008598452278589854
91487,Sound_Poetry,Noisecore,0.004310344827586207
91488,Ballet,Theme,0.002583979328165375
91489,Theme,Ballet,0.00018472337674332686
91490,Mizrahi,Trance,0.006389776357827476
91491,Trance,Mizrahi,3.9843018507082095e-05
91492,Boogaloo,Yé-Yé,0.001692047377326565
91493,Yé-Yé,Boogaloo,0.0015625
91494,Delta_Blues,Indie_Pop,0.0007930214115781126
91495,Indie_Pop,Delta_Blues,5.426524853483829e-05
91496,Delta_Blues,Neo_Soul,0.0031720856463124504
91497,Neo_Soul,Delta_Blues,0.0015105740181268882
91498,Delta_Blues,Psychedelic,0.0015860428231562252
91499,Psychedelic,Delta_Blues,0.0006289308176100629
91500,Indie_Pop,Louisiana_Blues,5.426524853483829e-05
91501,Louisiana_Blues,Indie_Pop,0.001314060446780552
91502,Louisiana_Blues,Neo_Soul,0.001314060446780552
91503,Neo_Soul,Louisiana_Blues,0.00037764350453172205
91504,Louisiana_Blues,Neofolk,0.001314060446780552
91505,Neofolk,Louisiana_Blues,0.00031191515907673113
91506,Cantopop,Samba,0.003134796238244514
91507,Samba,Cantopop,0.0006036824630244491
91508,Sound_Art,Vocal,0.0037831021437578815
91509,Vocal,Sound_Art,3.114650276684766e-05
91510,Rock_Opera,Vocal,0.0182648401826484
91511,Vocal,Rock_Opera,4.1528670355796886e-05
91512,Candombe,Religious,0.027522935779816515
91513,Religious,Candombe,0.0002674750356633381
91514,Favela_Funk,Miami_Bass,0.043209876543209874
91515,Miami_Bass,Favela_Funk,0.013618677042801557
91516,Deathcore,Rock_&_Roll,0.0006086427267194157
91517,Rock_&_Roll,Deathcore,2.3968744756837084e-05
91518,Deathcore,Stoner_Rock,0.0006086427267194157
91519,Stoner_Rock,Deathcore,0.00012363996043521266
91520,Instrumental,String_Instrument,0.001440460947503201
91521,String_Instrument,Instrumental,0.007559848803023939
91522,Ragtime,String_Instrument,0.0015810276679841897
91523,String_Instrument,Ragtime,0.0016799664006719867
91524,Gabber,Post-Hardcore,0.0004008016032064128
91525,Post-Hardcore,Gabber,0.0004544421722335833
91526,Post-Hardcore,Trip_Hop,0.0006816632583503749
91527,Trip_Hop,Post-Hardcore,0.00040365984930032295
91528,Baião,Seresta,0.014577259475218658
91529,Seresta,Baião,0.060240963855421686
91530,Forró,Seresta,0.003125
91531,Seresta,Forró,0.03614457831325301
91532,MPB,Seresta,0.0018859712752067315
91533,Seresta,MPB,0.1566265060240964
91534,Acid_Rock,Post-Metal,0.0019011406844106464
91535,Post-Metal,Acid_Rock,0.0016286644951140066
91536,Bolero,Education,0.0002130606157451795
91537,Education,Bolero,0.001088139281828074
91538,Education,Guajira,0.000544069640914037
91539,Guajira,Education,0.0010482180293501049
91540,Education,Plena,0.000544069640914037
91541,Plena,Education,0.002257336343115124
91542,Nursery_Rhymes,Samba,0.0012305168170631665
91543,Samba,Nursery_Rhymes,0.00045276184726833685
91544,Acid_House,Schlager,0.00023479690068091102
91545,Schlager,Acid_House,2.5176233635448137e-05
91546,Big_Band,New_Beat,5.474652359575167e-05
91547,New_Beat,Big_Band,0.0006882312456985547
91548,Conscious,Italo-Disco,0.00011381743683132256
91549,Italo-Disco,Conscious,0.00012414649286157667
91550,Big_Band,Raï,5.474652359575167e-05
91551,Raï,Big_Band,0.001321003963011889
91552,Jazz-Funk,Raï,9.841551028442082e-05
91553,Raï,Jazz-Funk,0.001321003963011889
91554,Bop,Punk,0.0003891050583657588
91555,Punk,Bop,3.285546879278056e-05
91556,Bambuco,Cumbia,0.08181818181818182
91557,Cumbia,Bambuco,0.001144892507314591
91558,Chanson,Oratorio,6.146911177133491e-05
91559,Oratorio,Chanson,0.0026595744680851063
91560,Bachata,Norteño,0.010460251046025104
91561,Norteño,Bachata,0.004108463434675432
91562,Alternative_Rock,Post_Bop,4.4751405940003284e-05
91563,Post_Bop,Alternative_Rock,0.0005767012687427913
91564,Instrumental,Phonk,0.0015204865556978234
91565,Phonk,Instrumental,0.11949685534591195
91566,Heavy_Metal,Jazzy_Hip-Hop,3.0766390794695876e-05
91567,Jazzy_Hip-Hop,Heavy_Metal,0.00025201612903225806
91568,Heavy_Metal,Psychedelic,6.153278158939175e-05
91569,Psychedelic,Heavy_Metal,0.0006289308176100629
91570,Group_Sounds,Interview,0.0035842293906810036
91571,Interview,Group_Sounds,0.00046274872744099955
91572,Group_Sounds,Promotional,0.0035842293906810036
91573,Promotional,Group_Sounds,0.0011337868480725624
91574,Canzone_Napoletana,Yé-Yé,0.00041946308724832214
91575,Yé-Yé,Canzone_Napoletana,0.00078125
91576,Death_Metal,Movie_Effects,3.6259472787265676e-05
91577,Movie_Effects,Death_Metal,0.0034602076124567475
91578,Death_Metal,Theme,3.6259472787265676e-05
91579,Theme,Death_Metal,9.236168837166343e-05
91580,Goregrind,Movie_Effects,0.00046816479400749064
91581,Movie_Effects,Goregrind,0.0034602076124567475
91582,Goregrind,Soundtrack,0.0009363295880149813
91583,Soundtrack,Goregrind,5.815813196080142e-05
91584,Goregrind,Theme,0.0009363295880149813
91585,Theme,Goregrind,0.00018472337674332686
91586,Grindcore,Movie_Effects,9.823182711198428e-05
91587,Movie_Effects,Grindcore,0.0034602076124567475
91588,Pop_Rock,Sermon,9.659875773997547e-06
91589,Sermon,Pop_Rock,0.0025252525252525255
91590,Basque_Music,Dub,0.0037735849056603774
91591,Dub,Basque_Music,5.405989836739107e-05
91592,Basque_Music,Latin_Jazz,0.0037735849056603774
91593,Latin_Jazz,Basque_Music,0.00014518002322880372
91594,Basque_Music,Roots_Reggae,0.0037735849056603774
91595,Roots_Reggae,Basque_Music,9.092562284051645e-05
91596,Basque_Music,Ska,0.0037735849056603774
91597,Ska,Basque_Music,0.00010417751849150954
91598,Latin_Jazz,Roots_Reggae,0.00029036004645760743
91599,Roots_Reggae,Latin_Jazz,0.0001818512456810329
91600,AOR,Musical,0.00020153164046755341
91601,Musical,AOR,0.00014459224985540774
91602,Country_Blues,Drone,0.0006309148264984228
91603,Drone,Country_Blues,0.00010698619878035734
91604,Instrumental,Sludge_Metal,8.002560819462228e-05
91605,Sludge_Metal,Instrumental,0.0002462447672986949
91606,Art_Song,Prelude,0.006097560975609756
91607,Prelude,Art_Song,0.004842615012106538
91608,Fantasia,Oratorio,0.0084985835694051
91609,Oratorio,Fantasia,0.0026595744680851063
91610,Corrido,Funk,0.001899335232668566
91611,Funk,Corrido,6.0395591121848105e-05
91612,Bayou_Funk,Descarga,0.0026109660574412533
91613,Descarga,Bayou_Funk,0.001053740779768177
91614,Disco,Synthpunk,5.462590360348877e-05
91615,Synthpunk,Disco,0.03333333333333333
91616,Indie_Pop,Synthpunk,0.00027132624267419146
91617,Synthpunk,Indie_Pop,0.05555555555555555
91618,Rock_&_Roll,Synthpunk,2.3968744756837084e-05
91619,Synthpunk,Rock_&_Roll,0.011111111111111112
91620,Acid_Jazz,Electroacoustic,0.0006165228113440197
91621,Electroacoustic,Acid_Jazz,0.0013440860215053765
91622,Avantgarde,Chamamé,0.0001802776275464215
91623,Chamamé,Avantgarde,0.010050251256281407
91624,Chacarera,Soft_Rock,0.009615384615384616
91625,Soft_Rock,Chacarera,0.00010981167298083787
91626,Ballad,Min'yō,1.816860465116279e-05
91627,Min'yō,Ballad,0.002331002331002331
91628,Bossa_Nova,Dance-pop,0.001451378809869376
